,identifiant_unique,result_type,result_housenumber,result_street,result_postcode,result_citycode,result_city,result_district,result_context,result_score,latitude,longitude,origin
461,beki_65664_reparation_0233532927,housenumber,14,Rue du Chateau,50100,50129,Cherbourg-en-Cotentin,,"50, Manche, Normandie",0.9707472727272728,49.639055,-1.623442,cas_32
462,djebari_dorian_34576_reparation_0669569174,housenumber,422,Avenue des Jardins de Provence,83340,83031,Le Cannet-des-Maures,,"83, Var, Provence-Alpes-Côte d'Azur",0.96172,43.391146,6.331502,cas_32
463,meca_jardin_et_cycle_161954_reparation,housenumber,416,Route d' Eliza Hegi,64480,64547,Ustaritz,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.5639694466403161,43.391474,-1.455279,cas_32
464,atelier_du_tapissier_4283_reparation_0474660543,housenumber,17a,Rue Maréchal Foch (Belleville),69220,69019,Belleville-en-Beaujolais,,"69, Rhône, Auvergne-Rhône-Alpes",0.8377503305785123,46.111954,4.732613,cas_31
465,monegier_du_sorbier_elisabeth_167797_reparation_0610315581,housenumber,11,"Le Petit Cormy, Vaux",86700,86082,Valence-en-Poitou,,"86, Vienne, Nouvelle-Aquitaine",0.8886058441558441,46.269729,0.253341,cas_32
466,orion_108418_reparation,housenumber,28,Rue de Mimont,6400,06029,Cannes,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9722663636363637,43.555219,7.021798,cas_32
467,ambraisse_christian_220565_reparation_0670084480,housenumber,14,Rue Van Loo,75016,75116,Paris,Paris 16e Arrondissement,"75, Paris, Île-de-France",0.8758728571428571,48.841185,2.267366,cas_32
468,digital_tech_booster_108965_reparation,housenumber,45,Allée des Ormes,6250,06085,Mougins,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.7778207226107224,43.611089,7.01365,cas_32
469,mj_developpement_197012_reparation_0381806855,street,,Rue des Ruchottes,25580,25222,Étalans,,"25, Doubs, Bourgogne-Franche-Comté",0.8889872727272727,47.161124,6.253051,cas_32
470,grojean_sandrine_160705_reparation,street,,Route de Saint-Esteben,64640,64271,Iholdy,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.5207706553911204,43.283315,-1.180852,cas_32
471,dtdt_de_la_reunion_vestiboutique_59350_sinoe_0262353662,housenumber,10,Rue Jules Hermann,97410,97416,Saint-Pierre,,"974, La Réunion",0.8617971561771561,-21.325421,55.47982,cas_32
472,bee_creative_33888_reparation_0685093117,housenumber,1110c,Route de Saint Saturnin les Apt,84400,84145,Villars,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.8948088111888111,43.934641,5.409628,cas_32
473,orhon_louis_70171_reparation_0240960633,street,,Rue de la Barbiniere,44150,44163,Vair-sur-Loire,,"44, Loire-Atlantique, Pays de la Loire",0.7235641414141413,47.385434,-1.101946,cas_32
474,florea_petrica_170806_reparation_0758810132,housenumber,57,Rue Lafontaine,33800,33063,Bordeaux,,"33, Gironde, Nouvelle-Aquitaine",0.9815627272727272,44.826915,-0.569812,cas_32
475,humeur_du_jour_205081_reparation_0788784952,street,,Chemin du Four,13100,13001,Aix-en-Provence,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9681709090909092,43.535938,5.462602,cas_32
476,cp_192782_reparation_0616267299,street,,les Épis,59450,59569,Sin-le-Noble,,"59, Nord, Hauts-de-France",0.717322857142857,50.343369,3.101151,cas_32
477,brico_proced_182947_reparation_0767506589,housenumber,160,Montée des vullieles,73790,73298,Tours-en-Savoie,,"73, Savoie, Auvergne-Rhône-Alpes",0.9505327272727272,45.652482,6.441023,cas_32
478,thallyta_crea_139887_reparation_0627775691,housenumber,4,Allée Jean Giono,26800,26252,Portes-lès-Valence,,"26, Drôme, Auvergne-Rhône-Alpes",0.9604490909090908,44.878808,4.880708,cas_32
479,fast_solutions_166518_reparation_0952216426,housenumber,8,Allée des Tilleuls,16210,16073,Chalais,,"16, Charente, Nouvelle-Aquitaine",0.9497990909090908,45.270122,0.056315,cas_32
480,lart_des_choiz_202225_reparation_0611268883,housenumber,19,Rue de Rome,84300,84035,Cavaillon,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.9584209090909088,43.842121,5.053721,cas_32
481,toto_veronique_101845_reparation_0696547771,street,,Rue Carnot,97220,97230,La Trinité,,"972, Martinique",0.4723178492239467,14.736776,-60.961433,cas_32
482,michel_nesprias_et_cie_165002_reparation_0559937427,street,,Ospitaleko bidea,64480,64317,Larressore,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.3876521678321678,43.384307,-1.447384,cas_32
483,vaelo_205649_reparation_0640072724,street,,Route départementale 37,83440,83081,Montauroux,,"83, Var, Provence-Alpes-Côte d'Azur",0.814693911205074,43.609939,6.776012,cas_32
484,aguilar_dorian_109276_reparation_0685690456,street,,Rue du Mas des Prêcheurs,13200,13004,Arles,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.4574127272727272,43.682456,4.602143,cas_32
485,oshuns_secrets_204004_reparation_0781303941,housenumber,94,Avenue Debourg,69007,69387,Lyon,Lyon 7e Arrondissement,"69, Rhône, Auvergne-Rhône-Alpes",0.8820472727272727,45.730941,4.834559,cas_32
486,communaute_emmaus_rouen_7427_sinoe_0235743683,housenumber,8,Rue de l'Abbé Pierre,76960,76474,Notre-Dame-de-Bondeville,,"76, Seine-Maritime, Normandie",0.96131,49.479663,1.059053,cas_32
487,or_faivre_223618_reparation_0450881940,housenumber,74,Avenue de la République,74960,74010,Annecy,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9754645454545452,45.908682,6.097825,cas_32
488,competence_2051_reparation_0475025478,street,,Avenue de la 1ère Armée,26100,26281,Romans-sur-Isère,,"26, Drôme, Auvergne-Rhône-Alpes",0.8182138680926916,45.056591,5.05446,cas_32
489,brun_martine_62568_reparation_0476712174,housenumber,580,Grand Rue,38660,38466,Saint-Vincent-de-Mercuze,,"38, Isère, Auvergne-Rhône-Alpes",0.7852563636363636,45.370518,5.953462,cas_32
490,au_poirier_noirci_19250_reparation_0620434253,housenumber,88,Route de l'Almanarre,83400,83069,Hyères,,"83, Var, Provence-Alpes-Côte d'Azur",0.9743790909090908,43.104102,6.127969,cas_32
491,jdm_multimedia_205543_reparation_0660881651,street,,Avenue Baptistin Raphaël,13240,13106,Septèmes-les-Vallons,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9631981818181816,43.40067,5.359578,cas_32
492,g_pannetier_12260_reparation,housenumber,18,Rue des Chaumes,63460,63012,Artonne,,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",0.9477245454545454,46.014001,3.156605,cas_32
493,janninelle_michelle_solange_68526_reparation_0241508656,housenumber,77,Route de Tours,49400,49328,Saumur,,"49, Maine-et-Loire, Pays de la Loire",0.9667463636363636,47.263686,-0.056906,cas_32
494,sophie_vanille_199427_reparation_0673303248,housenumber,10,Rue des Basses Roches,71150,71109,Chassey-le-Camp,,"71, Saône-et-Loire, Bourgogne-Franche-Comté",0.9417518181818182,46.886865,4.697724,cas_32
495,drieu_christophe_92840_reparation_0231988988,street,,Quartier La Guérie,14600,14001,Ablon,,"14, Calvados, Normandie",0.5449205263157895,49.382426,0.29884,cas_32
496,informatique_thomas_16006_reparation,street,,Rue Beau de Rochas,4000,04070,Digne-les-Bains,,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",0.8136982644628098,44.091994,6.232571,cas_32
497,au_fil_a_coudre_184742_reparation_0233490552,locality,,,50730,50484,Saint-Hilaire-du-Harcouët,,"50, Manche, Normandie",0.7027130155210642,48.547992,-1.151005,cas_31
498,dkap_informatique_165499_reparation_0605688841,street,,Rue Marguerite Crauste,33000,33063,Bordeaux,,"33, Gironde, Nouvelle-Aquitaine",0.96707,44.835934,-0.587915,cas_32
499,jean_luc_cormier_cuisines_208964_reparation,housenumber,52,Rue de la Croix Nivert,75015,75115,Paris,Paris 15e Arrondissement,"75, Paris, Île-de-France",0.91538993006993,48.845579,2.298021,cas_32
500,envie_saint_raphael_46298_sinoe_0494522543,housenumber,326,Avenue Général Leclerc,83700,83118,Saint-Raphaël,,"83, Var, Provence-Alpes-Côte d'Azur",0.969270909090909,43.428162,6.765815,cas_32
501,decadrages_210610_reparation_0148109910,housenumber,1,Avenue Laënnec,93380,93059,Pierrefitte-sur-Seine,,"93, Seine-Saint-Denis, Île-de-France",0.8400666942148759,48.963918,2.372665,cas_32
502,carton_et_compagnie_52489_reparation_0682943022,housenumber,339,Route du Moulin des Planches,42240,42262,Saint-Maurice-en-Gourgois,,"42, Loire, Auvergne-Rhône-Alpes",0.9528545454545454,45.41057,4.167235,cas_32
503,absolu_ski_11414_reparation,street,,Super Lioran,15300,15101,Laveissière,,"15, Cantal, Auvergne-Rhône-Alpes",0.5389495959595959,45.082661,2.752062,cas_32
504,mauillon_baptiste_113681_reparation_0671348541,street,,Levée Jeanne de Laval (La Bohalle),49800,49307,Loire-Authion,,"49, Maine-et-Loire, Pays de la Loire",0.7699045841392649,47.420003,-0.399056,cas_31
505,les_fils_dannesophie_69472_reparation_0625795118,housenumber,6,Chemin de la Noue Blanche,49320,49050,Brissac Loire Aubance,,"49, Maine-et-Loire, Pays de la Loire",0.9563454545454544,47.332802,-0.475336,cas_32
506,m_thiebaut_michael_124724_reparation_0660965140,housenumber,12,Rue de Bitola,88000,88160,Épinal,,"88, Vosges, Grand Est",0.966531818181818,48.160708,6.454222,cas_32
507,l_meme_19097_reparation_0608368797,housenumber,95,Avenue des Craus,83160,83144,La Valette-du-Var,,"83, Var, Provence-Alpes-Côte d'Azur",0.9633472727272726,43.139074,5.990248,cas_32
508,tech_informatique_178033_reparation_0685593720,street,,Rue de la Magdeleine,5300,05173,Upaix,,"05, Hautes-Alpes, Provence-Alpes-Côte d'Azur",0.9428954545454544,44.318699,5.875856,cas_32
509,laplace_charlotte_213506_reparation,housenumber,84,Rue Vergniaud,75013,75113,Paris,Paris 13e Arrondissement,"75, Paris, Île-de-France",0.88864,48.82321,2.344125,cas_32
510,mme_lemaire_patricia_193827_reparation_0619954716,street,,Rue Lequien,62770,62868,Wail,,"62, Pas-de-Calais, Hauts-de-France",0.9325236363636364,50.332694,2.114616,cas_32
511,mes_mille_et_une_bricoles_174242_reparation_0668012633,housenumber,1132,Route de Garonne,47270,47248,Saint-Jean-de-Thurac,,"47, Lot-et-Garonne, Nouvelle-Aquitaine",0.8537039393939393,44.146667,0.751522,cas_32
512,pc_formation_center_18716_reparation_0617591548,street,,les Émeraudes,83420,83048,La Croix-Valmer,,"83, Var, Provence-Alpes-Côte d'Azur",0.7205727272727271,43.208529,6.554804,cas_32
513,les_restos_du_c_ur_morestel_48996_sinoe_0474802507,street,,Impasse de La Roche,38510,38261,Morestel,,"38, Isère, Auvergne-Rhône-Alpes",0.6900693779904306,45.68272,5.465376,cas_32
514,crb_informatique_101906_reparation,street,,Rue Longchamps,97250,97225,Saint-Pierre,,"972, Martinique",0.7696925407925407,14.744686,-61.174997,cas_32
515,veran_musique_101465_reparation_0450266160,housenumber,5,Route du champ du puits,74200,74013,Anthy-sur-Léman,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.8318590909090908,46.353156,6.441121,cas_32
516,electric_service_159598_reparation_0553790741,street,,Villotte,47400,47095,Fauillet,,"47, Lot-et-Garonne, Nouvelle-Aquitaine",0.9008195041322314,44.427789,0.274945,cas_32
517,mel_creation__mel_creation_64__mel_creation_handmade_175314_reparation_0665514487,housenumber,8,Avenue de Cambo,64600,64024,Anglet,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.9699890909090908,43.457604,-1.496967,cas_32
518,calamezimmermann_158666_reparation,street,,Route de Bayonne,64230,64448,Poey-de-Lescar,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.5561252892561984,43.344963,-0.475061,cas_32
519,natale_calogero_203204_reparation_0626820963,housenumber,15,Rue de l'Ecole,57460,57058,Behren-lès-Forbach,,"57, Moselle, Grand Est",0.964141818181818,49.164763,6.943665,cas_32
520,mona_creation_114141_reparation_0450984008,housenumber,1105,Route de passy,74310,74266,Servoz,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9537681818181816,45.931598,6.755433,cas_32
521,elfe_attitude_202149_reparation_0661417568,municipality,,,13001,13201,Marseille 1er Arrondissement,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.5348923695976155,43.298906,5.382923,cas_32
522,tanikyan_hayik_17622_reparation_0493729932,housenumber,96,Corniche Fleurie,6000,06088,Nice,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.8663815835777126,43.687657,7.208152,cas_32
523,bergersabattel_claude_104517_reparation,housenumber,415,Chemin de chacuzard,73800,73183,Myans,,"73, Savoie, Auvergne-Rhône-Alpes",0.9498236363636362,45.525993,5.96788,cas_32
524,balmes_renovation_164151_reparation_0649638507,street,,Route de Coudreau,33910,33393,Saint-Denis-de-Pile,,"33, Gironde, Nouvelle-Aquitaine",0.8072890513833991,44.971269,-0.190697,cas_32
525,latelier_du_bois_62573_reparation_0479552018,housenumber,85,Route de la Remise,73210,73150,La Plagne Tarentaise,,"73, Savoie, Auvergne-Rhône-Alpes",0.9196157575757576,45.554002,6.671299,cas_32
526,bati_sevim33_175382_reparation_0679400158,street,,Impasse des Camélias,33140,33550,Villenave-d'Ornon,,"33, Gironde, Nouvelle-Aquitaine",0.620211654247392,44.75549,-0.576796,cas_32
527,a_pinces_et_a_velo_54747_sinoe,housenumber,3,Côte des Chapeliers,26100,26281,Romans-sur-Isère,,"26, Drôme, Auvergne-Rhône-Alpes",0.9576663636363636,45.042228,5.045342,cas_32
528,zakaiev_ali_134043_reparation,housenumber,55,Rue paul doumer,85000,85191,La Roche-sur-Yon,,"85, Vendée, Pays de la Loire",0.9729090909090908,46.665841,-1.425522,cas_32
529,m_barthes_steve_202575_reparation_0678269693,street,,Route de Pelasque,6450,06074,Lantosque,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.5494358256029684,43.951464,7.274967,cas_32
530,ponsse_sa_96812_reparation_0383651200,street,,Rue de Lorraine,54840,54232,Gondreville,,"54, Meurthe-et-Moselle, Grand Est",0.9519645454545452,48.691649,5.976889,cas_32
531,peris_frederic_17292_reparation_0777950447,housenumber,130,Rue Max Jacob,6600,06004,Antibes,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9684872727272728,43.593891,7.068325,cas_32
532,jolly_68616_reparation_0241804034,street,,Route d'Andard,49800,49307,Loire-Authion,,"49, Maine-et-Loire, Pays de la Loire",0.408463189522342,47.451484,-0.405742,cas_32
533,mogade_jimmy_101923_reparation_0696256556,housenumber,165,Route Fontaine Didier,97200,97209,Fort-de-France,,"972, Martinique",0.7709917324185248,14.633151,-61.080741,cas_32
534,un_ptit_crin_de_folie_20147_reparation_0613358627,housenumber,16,Route de Gap,5300,05070,Laragne-Montéglin,,"05, Hautes-Alpes, Provence-Alpes-Côte d'Azur",0.9536054545454544,44.317239,5.826599,cas_32
535,epv_caraibes_sarl_102018_reparation_0696192060,housenumber,10,Impasse Bellevue,97233,97229,Schœlcher,,"972, Martinique",0.9626081818181818,14.645459,-61.09935,cas_32
536,euro_prestige_diffusion_108639_reparation_0660726757,housenumber,246,Boulevard du 8 Mai,6550,06108,La Roquette-sur-Siagne,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.96523,43.598167,6.955039,cas_32
537,secourelec_163915_reparation,housenumber,8,Rue Newton,17440,17028,Aytré,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.9603127272727272,46.130199,-1.095454,cas_32
538,cc_charenton_214556_reparation,housenumber,3,Place des Marseillais,94220,94018,Charenton-le-Pont,,"94, Val-de-Marne, Île-de-France",0.8604900193423597,48.826213,2.405888,cas_32
539,boulangeat_dominique_203404_reparation_0698863343,street,,Impasse Saint-Jacques,73320,73296,Tignes,,"73, Savoie, Auvergne-Rhône-Alpes",0.681833014354067,45.496352,6.926416,cas_32
540,castaneda_maldonado_luis_219277_reparation,housenumber,223,avenue de la maréchale,94420,94059,Le Plessis-Trévise,,"94, Val-de-Marne, Île-de-France",0.8655844919786095,48.807881,2.58556,cas_32
541,rosea_pressing_213436_reparation_0147408988,housenumber,18,Rue Jean Jaurès,94240,94038,L'Haÿ-les-Roses,,"94, Val-de-Marne, Île-de-France",0.9677336363636364,48.778753,2.335473,cas_32
542,alpeski_1161_reparation_0450900980,housenumber,13,Route des moulins,74300,74014,Arâches-la-Frasse,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.953191818181818,46.025717,6.63924,cas_32
543,douillard_sandrine_71543_reparation,housenumber,19,Rue Andre Louerat,44210,44131,Pornic,,"44, Loire-Atlantique, Pays de la Loire",0.9692772727272728,47.120433,-2.055178,cas_32
544,atelier_sud_16389_reparation_0667193380,housenumber,3,Place Masséna,6000,06088,Nice,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9729372727272726,43.697763,7.269438,cas_32
545,ulmaison_de_saint_avold_vestiaire_47848_sinoe_0387923262,housenumber,1,Route de Porcelette,57500,57606,Saint-Avold,,"57, Moselle, Grand Est",0.8488080652680652,49.110928,6.70512,cas_32
546,high_tech_la_boutique_5662_reparation_0479082842,locality,,,73120,73227,Courchevel,,"73, Savoie, Auvergne-Rhône-Alpes",0.4519313275613275,45.431253,6.620834,cas_31
547,kylsythys_equipments_171638_reparation,housenumber,55,Avenue Jean Jaures,16340,16166,L'Isle-d'Espagnac,,"16, Charente, Nouvelle-Aquitaine",0.9626672727272728,45.658218,0.191814,cas_32
548,la_tribu_dana_205215_reparation_0659735019,street,,Impasse Pas de Grain,83170,83023,Brignoles,,"83, Var, Provence-Alpes-Côte d'Azur",0.8836808353808354,43.404763,6.059608,cas_32
549,mme_delomel_178345_reparation,housenumber,753,Avenue de la Colle,6270,06161,Villeneuve-Loubet,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.7668027272727272,43.667339,7.119721,cas_32
550,bozor_9809_reparation,housenumber,52,Rue de la République,1200,01033,Valserhône,,"01, Ain, Auvergne-Rhône-Alpes",0.9686745454545452,46.107112,5.824683,cas_32
551,kiel_reuven_16947_reparation_0663846588,housenumber,50,Rue des Cyclamens,6210,06079,Mandelieu-la-Napoule,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9568154545454544,43.543067,6.936036,cas_32
552,wautier_gregory_181192_reparation_0673606455,street,,Boulevard de la Plage,83530,83118,Saint-Raphaël,,"83, Var, Provence-Alpes-Côte d'Azur",0.7152738383838384,43.434309,6.863034,cas_32
553,sud_ouest_flexibles_162300_reparation_0556130019,housenumber,8,Rue Jean-Baptiste Perrin,33320,33162,Eysines,,"33, Gironde, Nouvelle-Aquitaine",0.9616390909090908,44.86858,-0.656574,cas_32
554,l_authentique_208194_reparation_0661969004,housenumber,62,Chemin de la Ville,69430,69135,Deux-Grosnes,,"69, Rhône, Auvergne-Rhône-Alpes",0.9416045454545454,46.196257,4.611248,cas_32
555,soyuniq_165127_reparation,housenumber,20,Rue de Betnoms,33185,33200,Le Haillan,,"33, Gironde, Nouvelle-Aquitaine",0.8739680991735537,44.860881,-0.681751,cas_32
556,dubois_patrick_163164_reparation_0689268299,housenumber,1,Rue du Sentier,86180,86041,Buxerolles,,"86, Vienne, Nouvelle-Aquitaine",0.962731818181818,46.602812,0.376808,cas_32
557,sarl_pascal_banos_161313_reparation,street,,Au Mayne,47400,47095,Fauillet,,"47, Lot-et-Garonne, Nouvelle-Aquitaine",0.7673166433566434,44.422468,0.290093,cas_32
558,aux_pieds_des_voies_182224_reparation_0450650256_0782536176,housenumber,2961,Route du Noyer,73340,73192,Le Noyer,,"73, Savoie, Auvergne-Rhône-Alpes",0.9471736363636362,45.674951,6.057564,cas_32
559,helfrick_isaac_166992_reparation,street,,Rue Condorcet,33210,33227,Langon,,"33, Gironde, Nouvelle-Aquitaine",0.9592063636363636,44.545457,-0.241502,cas_32
560,fabrice_brouillet_informatique_9153_reparation_0661778368,housenumber,58,Impasse de la Girod,73250,73270,Saint-Pierre-d'Albigny,,"73, Savoie, Auvergne-Rhône-Alpes",0.8610052584670231,45.574077,6.144911,cas_32
561,guercy_marie_alice_167609_reparation,street,,Rue Bontemps,33400,33522,Talence,,"33, Gironde, Nouvelle-Aquitaine",0.8747710389610389,44.804206,-0.57699,cas_32
562,gaia_location_33819_reparation_0493084720,street,,Route de la ZA de la Grave,6510,06033,Carros,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.5529332231404959,43.776256,7.207952,cas_32
563,cmj_223441_reparation_0677931994,housenumber,910,Route de Sarcey,69490,69234,Saint-Romain-de-Popey,,"69, Rhône, Auvergne-Rhône-Alpes",0.8522782011605414,45.866504,4.545911,cas_32
